Id,CreationDate,koty,psy,króliki,ptaki,gady,robaki,żółwie,fretki,konie,ślimaki,gryzonie,wodne
13643,2016-07-03T23:31:38.877,5191,5019,1065,439,532,492,219,68,87,107,175,943
13644,2016-07-04T00:09:33.273,5192,5019,1065,439,532,493,219,68,87,107,175,943
13645,2016-07-04T04:49:38.923,5192,5020,1065,439,532,493,219,68,87,107,175,943
13646,2016-07-04T06:46:55.637,5192,5022,1065,439,532,493,219,68,87,107,175,943
13647,2016-07-04T06:58:28.500,5192,5022,1065,439,532,493,219,68,87,107,175,943
13648,2016-07-04T11:18:54.923,5192,5022,1065,439,532,493,219,68,87,107,175,943
13650,2016-07-04T16:15:34.870,5192,5022,1065,439,532,493,219,68,87,107,175,944
13651,2016-07-04T16:19:34.440,5193,5022,1065,439,532,493,219,68,87,107,175,944
13652,2016-07-04T16:24:23.987,5193,5022,1065,439,532,493,219,68,87,107,175,944
13653,2016-07-04T16:27:43.800,5193,5022,1065,439,532,493,219,68,87,107,175,945
13654,2016-07-04T17:06:09.150,5193,5022,1065,439,532,493,219,68,87,108,175,946
13655,2016-07-04T18:07:14.517,5195,5023,1065,439,532,493,219,68,87,108,175,946
13656,2016-07-04T20:15:05.307,5196,5023,1065,439,533,493,219,68,87,108,175,946
13657,2016-07-04T21:07:33.713,5196,5024,1065,439,533,493,219,68,87,108,175,946
13658,2016-07-05T00:00:11.513,5196,5024,1065,439,533,493,219,68,87,109,175,947
13659,2016-07-05T00:02:18.570,5196,5025,1065,439,533,494,219,68,87,109,175,947
13660,2016-07-05T01:12:25.807,5196,5025,1065,439,533,494,219,68,87,109,175,947
13661,2016-07-05T01:14:31.367,5197,5025,1065,439,533,494,219,68,87,109,175,947
13662,2016-07-05T01:46:54.550,5198,5025,1065,439,533,494,219,68,87,109,175,947
13663,2016-07-05T02:06:06.117,5198,5026,1065,439,533,494,219,68,87,109,175,947
13664,2016-07-05T02:18:18.447,5198,5026,1065,440,533,494,219,68,87,109,175,947
13665,2016-07-05T03:30:10.693,5198,5026,1065,440,533,494,220,68,87,109,175,947
13667,2016-07-05T05:02:39.687,5198,5027,1065,440,533,494,220,68,87,109,175,947
13668,2016-07-05T07:00:47.213,5199,5027,1066,440,533,494,220,68,87,109,175,947
13669,2016-07-05T09:26:27.217,5201,5027,1066,440,533,494,220,68,87,109,175,947
13670,2016-07-05T10:53:59.200,5203,5027,1066,440,533,494,220,68,87,109,175,947
13671,2016-07-05T11:43:45.537,5205,5027,1066,440,533,494,220,68,87,109,175,947
13673,2016-07-05T13:44:39.747,5207,5027,1066,440,533,494,220,68,87,109,175,947
13675,2016-07-05T17:26:52.470,5208,5029,1066,440,533,494,220,68,87,109,175,947
13676,2016-07-05T18:51:38.087,5208,5029,1066,440,533,494,220,68,87,109,175,947
13677,2016-07-05T19:16:08.400,5208,5032,1066,440,533,494,220,68,87,109,175,947
13678,2016-07-05T22:56:52.077,5208,5033,1066,440,533,494,220,68,87,109,175,947
13679,2016-07-05T23:28:24.127,5209,5033,1066,440,533,494,220,68,87,109,175,947
13680,2016-07-06T06:10:10.520,5209,5034,1066,440,533,494,220,68,87,109,175,947
13681,2016-07-06T07:56:58.020,5209,5037,1066,440,533,494,220,68,87,109,175,947
13682,2016-07-06T09:49:26.393,5209,5039,1066,440,533,494,220,68,87,109,175,947
13683,2016-07-06T11:09:06.750,5211,5040,1066,440,533,494,220,68,87,109,175,947
13684,2016-07-06T13:55:31.497,5211,5042,1066,440,533,494,220,68,87,109,175,947
13685,2016-07-06T15:27:39.907,5211,5042,1066,440,533,494,220,68,87,109,175,947
13686,2016-07-06T15:33:25.110,5212,5044,1066,440,533,494,220,68,87,109,175,947
13687,2016-07-06T16:09:16.713,5212,5045,1067,441,533,494,220,68,87,109,175,947
13688,2016-07-06T18:42:31.293,5214,5045,1067,441,533,494,220,68,87,109,175,947
13689,2016-07-06T23:14:53.840,5214,5046,1067,441,533,494,220,68,87,109,175,947
13690,2016-07-07T01:35:58.570,5214,5048,1067,441,533,495,220,68,87,109,175,947
13691,2016-07-07T10:35:18.650,5214,5048,1067,442,533,495,220,68,87,109,175,947
13692,2016-07-08T04:55:46.267,5215,5048,1067,442,533,495,220,68,87,109,175,947
13693,2016-07-08T05:39:28.847,5217,5048,1067,442,533,495,220,68,87,109,175,947
13694,2016-07-08T12:10:31.647,5218,5048,1067,442,533,495,220,68,87,109,175,947
13695,2016-07-08T21:20:11.963,5218,5049,1067,442,533,495,220,68,87,109,175,947
13696,2016-07-08T23:50:50.733,5218,5049,1067,442,533,495,220,68,87,109,175,947
13697,2016-07-09T04:29:31.013,5218,5051,1067,442,533,495,220,68,87,109,175,947
13698,2016-07-09T09:01:42.400,5218,5052,1067,442,533,495,220,68,87,109,175,947
13699,2016-07-09T11:12:09.547,5218,5052,1067,442,533,495,220,68,87,109,175,947
13702,2016-07-09T14:05:57.930,5218,5054,1067,442,533,495,220,68,87,109,175,947
13703,2016-07-09T14:44:32.030,5218,5056,1067,442,533,495,220,68,87,109,175,947
13704,2016-07-09T14:46:20.183,5218,5058,1067,443,533,495,220,68,87,109,175,947
13705,2016-07-09T15:33:18.623,5218,5059,1067,444,533,495,220,68,87,109,175,947
13706,2016-07-09T16:13:30.743,5218,5060,1067,444,533,495,220,68,87,109,175,947
13707,2016-07-09T23:48:00.093,5218,5061,1067,444,533,496,220,68,87,109,175,947
13709,2016-07-10T11:37:48.413,5218,5062,1067,444,533,496,220,68,87,109,175,947
13710,2016-07-10T15:35:42.403,5218,5062,1068,444,533,496,220,68,87,109,175,947
13712,2016-07-11T00:26:43.743,5218,5062,1070,444,533,496,220,68,87,109,175,947
13713,2016-07-11T04:00:55.400,5220,5062,1070,444,533,496,220,68,87,109,175,947
13714,2016-07-11T04:17:05.323,5220,5062,1070,444,533,496,220,68,87,109,175,947
13715,2016-07-11T05:48:04.057,5220,5062,1070,444,533,496,220,68,87,109,175,947
13716,2016-07-11T10:27:38.117,5221,5062,1070,444,533,496,220,68,87,109,175,947
13717,2016-07-11T11:04:36.493,5221,5062,1070,444,533,496,220,68,87,109,175,947
13718,2016-07-11T13:22:35.873,5221,5062,1070,444,533,496,220,68,87,109,175,947
13719,2016-07-11T18:27:38.983,5221,5065,1070,444,533,496,220,68,87,109,175,947
13720,2016-07-11T18:31:09.640,5221,5066,1070,445,533,496,220,68,87,109,175,947
13721,2016-07-11T18:36:54.140,5221,5066,1070,445,533,496,220,68,87,109,175,947
13722,2016-07-11T22:50:31.300,5221,5068,1070,445,533,496,220,68,87,109,175,947
13723,2016-07-12T00:23:48.167,5221,5068,1070,445,534,496,220,68,87,109,175,947
13724,2016-07-12T01:43:38.417,5221,5068,1070,445,535,496,220,68,87,109,175,947
13725,2016-07-12T04:51:50.580,5221,5068,1070,445,535,496,220,68,87,109,175,949
13726,2016-07-12T09:37:12.637,5221,5068,1070,445,535,496,220,68,87,109,175,949
13727,2016-07-12T09:42:08.593,5221,5068,1070,445,535,496,220,68,87,109,175,949
13728,2016-07-12T09:56:00.303,5222,5068,1070,445,535,496,220,68,87,109,175,949
13729,2016-07-12T10:22:39.337,5224,5069,1070,445,535,496,220,68,87,109,175,949
13730,2016-07-12T13:28:54.583,5225,5069,1070,445,535,496,220,68,87,109,175,949
13731,2016-07-13T00:16:54.823,5225,5069,1070,445,535,496,220,68,87,109,175,949
13734,2016-07-13T03:24:18.377,5225,5069,1070,445,535,496,220,68,87,109,175,949
13735,2016-07-13T08:14:30.753,5226,5069,1070,445,535,496,220,68,87,109,175,949
13736,2016-07-13T12:54:11.983,5229,5069,1070,445,535,496,220,68,87,109,175,949
13737,2016-07-13T12:55:44.210,5230,5069,1070,445,535,496,220,68,87,109,175,949
13738,2016-07-13T17:32:08.743,5230,5069,1070,445,535,496,220,68,87,109,175,949
13739,2016-07-13T23:10:03.793,5231,5070,1070,445,535,496,220,68,87,109,175,949
13741,2016-07-14T00:47:34.330,5232,5072,1070,445,535,496,220,68,87,109,175,949
13742,2016-07-14T03:38:40.040,5232,5072,1070,445,535,496,220,68,87,109,175,949
13743,2016-07-14T11:00:45.680,5232,5072,1070,445,535,496,220,68,87,109,175,949
13744,2016-07-14T14:50:38.933,5232,5074,1070,445,535,496,220,68,87,109,175,949
13745,2016-07-14T15:14:51.080,5232,5075,1070,445,535,496,220,68,87,109,175,949
13746,2016-07-14T20:01:03.460,5232,5076,1070,445,535,496,220,68,87,109,175,949
13747,2016-07-14T20:51:37.113,5232,5076,1070,445,535,496,220,68,87,109,175,949
13748,2016-07-14T21:35:34.337,5232,5078,1070,445,535,496,220,68,87,109,175,949
13749,2016-07-15T01:43:18.117,5232,5078,1070,445,535,496,220,68,87,109,175,949
13750,2016-07-15T01:46:43.163,5232,5079,1070,445,535,496,220,68,87,109,175,949
13751,2016-07-15T06:31:03.637,5232,5079,1071,445,535,496,221,68,87,109,175,950
13752,2016-07-15T11:17:41.047,5232,5079,1071,445,535,498,221,68,87,109,175,950
13753,2016-07-15T11:53:41.893,5232,5079,1072,445,535,498,221,68,87,109,175,950
13756,2016-07-16T04:58:22.037,5232,5079,1072,445,535,498,221,68,87,111,175,950
13758,2016-07-16T06:18:33.083,5232,5079,1072,445,535,498,222,68,87,111,175,950
13760,2016-07-16T12:39:21.533,5232,5079,1072,445,535,498,222,68,87,111,175,951
13761,2016-07-16T13:13:40.167,5232,5079,1072,445,535,498,223,68,87,111,175,951
13762,2016-07-16T14:48:25.893,5232,5079,1072,445,535,498,223,68,87,111,175,952
13763,2016-07-16T15:05:35.733,5232,5079,1072,445,535,498,223,68,87,111,175,953
13764,2016-07-16T18:55:32.827,5233,5079,1072,445,535,498,223,68,87,111,175,953
13768,2016-07-17T01:44:53.460,5233,5079,1072,445,535,498,223,68,87,111,175,953
13769,2016-07-17T02:01:54.217,5233,5083,1072,445,535,498,223,68,87,111,175,953
13770,2016-07-17T04:08:47.460,5234,5084,1074,445,535,498,223,68,87,111,175,953
13771,2016-07-17T10:07:48.817,5235,5084,1074,445,535,498,223,68,87,111,175,953
13772,2016-07-17T12:38:57.480,5235,5084,1074,445,535,498,223,68,87,111,175,954
13774,2016-07-18T07:35:44.787,5236,5084,1074,445,535,498,223,68,87,111,175,954
13775,2016-07-18T16:01:44.467,5238,5084,1074,445,535,498,223,68,87,111,175,954
13776,2016-07-18T16:11:14.363,5239,5084,1074,445,535,498,223,68,87,111,175,954
13777,2016-07-18T16:13:53.160,5241,5084,1074,445,536,498,223,68,87,111,175,954
13779,2016-07-18T18:36:54.567,5241,5085,1074,445,536,498,223,68,87,111,175,954
13780,2016-07-18T18:39:47.323,5243,5087,1074,445,536,498,223,68,87,111,175,954
13781,2016-07-18T20:24:58.793,5243,5087,1075,445,536,498,223,68,87,111,175,954
13782,2016-07-18T20:49:36.570,5243,5089,1075,445,536,498,223,68,87,111,175,954
13784,2016-07-19T04:36:13.810,5245,5089,1075,445,536,498,223,68,87,111,175,954
13785,2016-07-19T11:09:11.443,5247,5089,1075,445,536,498,223,68,87,111,175,954
13786,2016-07-19T13:47:47.977,5248,5089,1075,445,536,498,223,68,87,111,175,954
13787,2016-07-19T14:11:06.903,5248,5089,1077,445,536,498,223,68,87,111,175,954
13788,2016-07-19T14:37:42.390,5250,5089,1077,445,536,498,223,68,87,111,175,954
13790,2016-07-19T19:28:29.667,5250,5091,1077,445,536,498,223,68,87,111,175,954
13793,2016-07-20T00:25:21.580,5251,5091,1077,445,536,498,223,68,87,111,175,954
13794,2016-07-20T14:14:16.193,5251,5091,1077,445,536,499,223,68,87,111,175,954
13795,2016-07-20T17:24:33.840,5251,5091,1079,445,536,499,223,68,87,111,175,954
13796,2016-07-20T17:35:15.600,5251,5092,1079,445,536,499,223,68,87,111,175,954
13797,2016-07-20T17:48:54.207,5251,5093,1082,445,536,501,223,68,87,111,175,954
13798,2016-07-20T19:28:41.123,5251,5093,1083,445,536,501,223,68,87,111,175,954
13800,2016-07-20T11:35:32.370,5251,5094,1083,445,536,501,223,68,87,111,175,954
13801,2016-07-20T20:12:31.020,5253,5094,1083,445,536,501,223,68,87,111,175,954
13802,2016-07-20T20:38:46.697,5253,5094,1083,445,536,501,223,68,87,111,175,954
13803,2016-07-20T20:42:23.550,5254,5094,1083,445,536,501,223,68,87,111,175,954
13804,2016-07-20T20:46:30.743,5254,5094,1083,445,536,501,223,68,87,111,175,954
13805,2016-07-20T21:01:10.427,5254,5095,1084,445,536,502,223,68,87,111,175,954
13806,2016-07-20T21:10:26.223,5254,5096,1084,445,536,502,223,68,87,111,175,954
13807,2016-07-20T21:43:13.733,5255,5096,1084,445,536,502,223,68,87,111,175,954
13808,2016-07-20T21:49:54.770,5256,5096,1084,445,536,502,223,68,87,111,175,954
13809,2016-07-21T00:16:48.237,5256,5098,1084,445,536,502,223,68,87,111,175,954
13810,2016-07-21T01:27:49.197,5256,5098,1084,445,536,502,223,68,87,111,175,956
13812,2016-07-21T11:32:58.610,5257,5098,1087,445,536,502,223,68,87,111,175,956
13813,2016-07-21T12:20:45.703,5257,5100,1087,445,536,502,223,68,87,111,175,956
13814,2016-07-21T14:48:21.690,5259,5100,1087,445,536,502,223,68,87,111,175,956
13815,2016-07-21T15:18:42.000,5259,5100,1087,445,536,502,223,68,87,111,175,958
13818,2016-07-22T02:41:59.143,5259,5102,1087,445,536,502,223,68,87,111,175,958
13819,2016-07-22T02:42:41.723,5260,5102,1087,445,536,502,223,68,87,111,175,958
13820,2016-07-22T08:01:02.187,5261,5103,1087,445,536,502,223,68,87,111,175,958
13822,2016-07-22T11:18:58.220,5261,5103,1087,445,536,502,223,68,87,111,175,959
13823,2016-07-22T12:07:48.120,5261,5103,1087,445,536,502,223,68,87,111,175,959
13824,2016-07-22T16:20:29.810,5263,5103,1087,445,536,502,223,68,87,111,175,959
13825,2016-07-22T16:42:06.747,5263,5103,1087,445,536,502,223,68,87,111,175,959
13826,2016-07-22T22:55:07.807,5264,5103,1087,445,536,502,223,68,87,111,175,959
13828,2016-07-22T23:38:59.387,5264,5104,1087,445,536,502,223,68,87,111,175,959
13829,2016-07-23T02:45:50.420,5264,5106,1087,445,536,502,223,68,87,111,175,959
13830,2016-07-23T07:57:09.200,5265,5106,1087,445,536,502,223,68,87,111,175,960
13831,2016-07-23T08:50:08.853,5266,5106,1087,445,536,502,223,68,87,111,175,960
13832,2016-07-23T09:35:33.517,5266,5107,1087,445,536,502,223,68,87,111,175,960
13833,2016-07-23T10:06:03.993,5268,5107,1087,445,536,502,223,68,87,111,175,960
13834,2016-07-23T11:55:21.747,5268,5107,1087,445,536,502,223,68,87,111,175,962
13835,2016-07-23T13:08:11.570,5268,5110,1087,445,536,502,223,68,87,111,175,962
13836,2016-07-23T13:43:51.873,5268,5110,1087,445,536,502,223,68,87,111,175,962
13838,2016-07-23T17:50:33.250,5268,5111,1087,445,536,502,223,68,87,111,175,962
13839,2016-07-23T20:14:46.673,5268,5111,1087,445,536,502,223,68,87,111,175,962
13840,2016-07-23T20:57:32.313,5268,5111,1087,445,536,502,223,68,87,111,175,962
13841,2016-07-23T21:06:10.883,5268,5114,1087,445,536,502,223,68,87,111,175,962
13844,2016-07-24T10:27:49.683,5268,5114,1087,445,536,502,223,68,87,111,175,962
13845,2016-07-24T11:23:19.407,5272,5114,1087,446,536,502,223,68,87,111,175,962
13846,2016-07-24T11:39:15.173,5273,5114,1087,446,536,503,223,68,87,111,175,962
13847,2016-07-24T14:15:22.537,5273,5114,1087,446,536,503,224,68,87,111,175,962
13848,2016-07-24T18:20:33.400,5273,5114,1087,446,536,503,224,68,87,112,175,963
13849,2016-07-24T20:57:29.220,5275,5114,1087,446,536,503,224,68,87,112,175,964
13852,2016-07-25T02:04:32.403,5275,5115,1087,446,536,503,224,68,87,112,175,964
13853,2016-07-25T07:48:43.863,5275,5117,1087,446,536,503,224,68,87,112,175,964
13855,2016-07-25T15:37:30.753,5275,5117,1087,446,536,503,224,68,87,112,175,964
13857,2016-07-25T16:19:33.817,5275,5117,1087,446,536,503,224,68,87,112,175,964
13859,2016-07-25T17:38:08.780,5277,5117,1087,446,536,503,224,68,87,112,175,964
13860,2016-07-25T21:14:24.467,5279,5117,1087,446,536,503,224,68,87,112,175,964
13861,2016-07-25T21:37:12.463,5279,5117,1087,446,536,503,224,68,87,112,175,964
13863,2016-07-26T00:12:36.810,5280,5117,1087,446,536,503,224,68,87,112,175,964
13864,2016-07-26T05:37:17.510,5281,5117,1087,446,536,503,224,68,87,112,175,964
13865,2016-07-26T08:01:00.833,5282,5117,1087,446,536,503,224,68,87,112,175,964
13866,2016-07-26T08:24:01.863,5286,5118,1088,446,536,503,224,68,87,112,175,964
13867,2016-07-26T08:55:35.197,5286,5120,1088,446,536,503,224,68,87,112,175,964
13868,2016-07-26T15:38:40.660,5287,5120,1088,446,536,503,224,68,87,112,175,964
13869,2016-07-26T15:41:16.743,5288,5122,1088,446,536,503,224,68,87,112,175,964
13870,2016-07-26T17:51:18.133,5289,5122,1088,446,536,503,224,68,87,112,175,964
13871,2016-07-27T01:46:13.773,5290,5122,1088,446,536,503,224,68,87,112,175,964
13872,2016-07-27T08:42:08.703,5290,5122,1088,446,536,503,224,68,87,112,175,965
13874,2016-07-27T10:34:58.893,5291,5122,1088,446,536,503,224,68,87,112,175,965
13875,2016-07-27T16:04:24.410,5291,5124,1088,446,536,503,224,68,87,112,175,965
13876,2016-07-27T23:18:58.460,5291,5124,1088,446,536,503,224,68,87,112,176,965
13877,2016-07-28T02:53:55.333,5291,5124,1088,446,536,503,224,68,87,112,176,965
13878,2016-07-28T11:02:47.657,5291,5128,1088,446,536,503,224,68,87,112,176,965
13882,2016-07-28T19:04:20.150,5292,5128,1088,446,536,503,224,68,87,112,176,965
13883,2016-07-28T22:31:31.240,5292,5128,1088,446,536,503,224,68,87,112,176,966
13886,2016-07-29T09:52:35.987,5293,5128,1088,446,536,503,224,68,87,112,176,966
13887,2016-07-29T10:33:46.423,5294,5128,1088,446,536,503,224,68,87,112,176,966
13888,2016-07-29T13:43:51.263,5294,5128,1088,446,536,503,224,68,87,112,176,967
13889,2016-07-29T14:56:22.080,5294,5128,1088,446,536,503,224,68,87,112,176,968
13890,2016-07-29T14:56:22.080,5294,5128,1088,446,536,503,224,68,87,112,176,969
13891,2016-07-29T19:28:08.247,5294,5128,1088,446,536,503,224,68,87,112,176,969
13892,2016-07-29T23:02:19.207,5294,5129,1088,446,536,503,224,68,87,112,176,969
13893,2016-07-29T23:27:29.137,5297,5129,1088,446,536,503,224,68,87,112,176,969
13895,2016-07-30T00:33:43.050,5299,5129,1088,446,536,503,224,68,87,112,176,969
13896,2016-07-30T06:25:52.743,5299,5131,1088,446,536,503,224,68,87,112,176,969
13899,2016-07-31T19:35:18.247,5299,5131,1088,446,536,503,224,68,87,112,176,969
13900,2016-07-31T21:40:49.767,5299,5133,1088,446,536,503,224,68,87,112,176,969
13901,2016-07-31T21:43:04.610,5299,5133,1088,446,537,503,224,68,87,112,176,969
13902,2016-07-31T23:00:57.760,5299,5135,1088,446,537,503,224,68,87,112,176,969
13903,2016-07-31T23:08:36.260,5299,5135,1088,446,537,503,224,68,87,112,176,969
13904,2016-08-01T02:58:57.603,5300,5136,1088,446,537,503,224,68,87,112,176,969
13905,2016-08-01T05:21:08.883,5300,5137,1088,446,537,503,224,68,87,112,176,969
13906,2016-08-01T08:40:28.150,5303,5137,1088,446,537,503,224,68,87,112,176,969
13907,2016-08-01T08:53:57.633,5303,5139,1088,446,537,503,224,68,87,112,176,969
13908,2016-08-01T09:01:01.103,5303,5139,1088,446,537,503,224,68,87,112,176,969
13909,2016-08-01T09:06:16.993,5303,5139,1088,446,537,503,224,68,87,112,176,969
13910,2016-08-01T09:22:34.380,5303,5139,1088,446,539,503,226,68,87,112,176,969
13914,2016-08-01T23:06:32.827,5305,5139,1088,446,539,503,226,68,87,112,176,969
13915,2016-08-01T23:59:52.610,5306,5139,1088,446,539,503,226,68,87,112,176,969
13916,2016-08-02T03:02:28.893,5309,5141,1088,447,539,504,226,68,87,112,178,969
13917,2016-08-02T11:34:19.630,5309,5141,1088,447,539,504,226,68,87,112,178,969
13918,2016-08-02T12:05:14.360,5311,5141,1088,447,539,504,226,68,87,112,178,969
13920,2016-08-02T18:43:06.537,5312,5141,1088,447,539,504,226,68,87,112,178,969
13921,2016-08-02T21:45:40.547,5314,5141,1088,448,539,504,226,68,87,112,178,969
13922,2016-08-03T06:37:07.460,5315,5141,1088,449,539,504,226,68,87,112,178,969
13923,2016-08-03T07:52:03.973,5316,5141,1088,449,539,504,226,68,87,112,178,969
13924,2016-08-03T14:04:04.707,5317,5141,1088,449,539,504,226,68,87,112,178,969
13925,2016-08-03T16:59:21.370,5319,5141,1088,450,539,504,226,68,87,112,178,969
13926,2016-08-03T19:15:36.300,5319,5143,1088,450,539,504,226,68,87,112,178,969
13928,2016-08-03T22:11:36.570,5320,5143,1088,450,539,504,226,68,87,112,178,969
13929,2016-08-03T22:25:42.977,5321,5143,1088,450,539,504,226,68,87,112,178,969
13931,2016-08-04T00:38:14.923,5323,5144,1088,450,539,504,226,68,87,112,178,969
13932,2016-08-04T00:43:00.817,5323,5144,1088,450,539,504,226,68,87,112,178,969
13933,2016-08-04T00:45:41.503,5324,5144,1088,450,539,504,226,68,87,112,178,969
14930,2016-08-04T01:16:34.163,5324,5144,1088,450,539,504,226,68,87,112,178,969
14931,2016-08-04T09:52:19.193,5324,5145,1088,450,539,504,226,68,87,112,178,969
14932,2016-08-04T15:37:44.330,5326,5145,1088,450,539,504,226,68,87,112,178,969
14934,2016-08-04T18:38:21.707,5328,5146,1088,450,539,504,226,68,87,112,178,969
14935,2016-08-04T19:43:31.480,5329,5148,1088,450,539,504,226,68,87,112,178,969
14936,2016-08-04T21:42:37.560,5329,5148,1088,450,539,504,226,68,87,112,178,969
14937,2016-08-04T21:44:58.013,5329,5148,1088,450,539,504,226,68,87,112,178,969
14941,2016-08-05T12:34:09.980,5329,5148,1088,451,539,504,226,68,87,112,178,969
14943,2016-08-05T16:56:35.770,5330,5148,1089,451,539,504,226,68,87,112,178,969
14947,2016-08-05T20:18:46.007,5330,5148,1089,451,539,505,227,68,87,112,178,969
14948,2016-08-05T20:23:43.890,5332,5148,1089,451,539,505,227,68,87,112,178,969
14950,2016-08-06T09:09:03.153,5333,5150,1089,451,539,505,227,68,87,112,178,969
14951,2016-08-06T18:29:57.777,5333,5151,1089,451,539,505,227,68,87,112,178,969
14953,2016-08-07T01:52:06.753,5333,5152,1089,452,539,505,227,68,87,112,178,969
14954,2016-08-07T08:58:54.463,5333,5152,1089,452,539,505,227,68,87,112,178,971
14955,2016-08-07T14:06:29.693,5333,5154,1089,452,539,505,227,68,87,112,178,971
14956,2016-08-07T17:13:18.480,5333,5155,1089,452,539,505,227,68,87,112,178,971
14957,2016-08-07T22:20:18.877,5335,5155,1089,452,539,505,227,68,87,112,178,971
14958,2016-08-07T22:31:22.357,5335,5157,1089,452,539,505,227,68,87,112,178,971
14959,2016-08-07T23:03:34.370,5335,5157,1089,452,539,505,227,68,87,112,178,972
14960,2016-08-07T23:22:37.217,5335,5157,1089,452,539,505,227,68,87,112,178,972
14961,2016-08-08T02:14:02.200,5336,5157,1089,452,539,505,227,68,87,112,178,972
14962,2016-08-08T02:40:12.477,5337,5157,1089,452,539,505,227,68,87,112,178,972
14963,2016-08-08T04:02:12.323,5340,5158,1089,452,539,505,227,68,87,112,178,972
14964,2016-08-08T05:28:40.583,5340,5158,1089,452,539,505,227,68,87,113,178,972
14966,2016-08-08T11:30:19.470,5341,5158,1089,452,539,505,227,68,87,113,178,972
14967,2016-08-08T16:13:50.137,5341,5159,1089,452,539,505,227,68,87,113,178,972
14968,2016-08-08T16:47:15.940,5342,5159,1089,452,539,505,227,68,87,113,178,972
14969,2016-08-08T19:15:42.810,5343,5159,1089,452,539,505,227,68,87,113,178,972
14970,2016-08-08T19:23:15.497,5343,5159,1089,452,539,505,227,68,87,113,178,973
14971,2016-08-08T20:09:40.143,5343,5161,1089,452,539,505,227,68,87,113,178,973
14972,2016-08-08T20:22:13.503,5343,5164,1089,452,539,505,227,68,87,113,178,973
14973,2016-08-08T20:22:49.797,5344,5164,1089,452,539,505,227,68,87,113,178,973
14974,2016-08-08T20:24:55.017,5344,5166,1089,452,539,505,227,68,87,113,178,973
14975,2016-08-08T20:27:40.907,5344,5166,1089,452,539,505,227,68,87,113,178,975
14976,2016-08-08T20:43:34.563,5344,5166,1089,452,539,505,227,68,87,113,178,975
14979,2016-08-09T15:29:03.613,5344,5166,1089,452,539,505,227,68,87,113,178,975
14980,2016-08-09T22:39:17.710,5344,5168,1089,452,539,505,227,68,87,113,178,975
14981,2016-08-10T02:13:41.267,5345,5168,1089,452,539,505,227,68,87,113,178,975
14983,2016-08-10T03:00:43.930,5345,5169,1089,452,539,505,227,68,87,113,178,975
14984,2016-08-10T06:16:50.537,5345,5171,1089,452,539,505,227,68,87,113,178,975
14985,2016-08-10T07:22:59.300,5345,5174,1089,452,539,505,227,68,87,113,178,975
14986,2016-08-10T13:42:27.310,5346,5174,1089,452,539,505,227,68,87,113,178,975
14987,2016-08-10T15:46:29.323,5346,5175,1089,452,539,505,227,68,87,113,178,975
14989,2016-08-11T08:52:51.513,5348,5175,1089,452,539,505,227,68,87,113,178,975
14990,2016-08-11T12:01:39.857,5348,5175,1089,452,539,505,227,68,87,113,178,976
14991,2016-08-11T13:15:04.057,5348,5175,1089,452,539,505,227,68,87,113,178,977
14992,2016-08-11T22:19:38.590,5350,5175,1089,452,539,505,227,68,87,113,178,977
14993,2016-08-11T23:25:07.613,5350,5175,1089,452,540,505,227,68,87,113,178,977
14994,2016-08-12T00:40:49.110,5350,5175,1089,452,540,505,227,68,87,113,178,977
14995,2016-08-12T01:25:25.850,5350,5175,1089,452,540,505,227,68,87,113,178,977
14996,2016-08-12T03:47:04.263,5350,5175,1089,452,540,505,227,68,87,114,178,978
14998,2016-08-12T09:05:30.780,5350,5177,1089,452,540,505,227,68,87,114,178,978
15000,2016-08-12T13:08:49.873,5351,5178,1089,452,540,505,227,68,87,114,178,978
15001,2016-08-12T14:26:59.117,5351,5180,1089,452,540,505,227,68,87,114,178,978
15002,2016-08-12T15:12:48.230,5351,5181,1089,452,540,505,227,68,87,114,178,978
15003,2016-08-12T15:32:11.823,5352,5181,1089,452,540,505,227,68,87,114,178,978
15004,2016-08-12T16:25:06.857,5352,5181,1089,452,540,505,227,68,87,114,178,978
15005,2016-08-12T16:31:19.183,5354,5181,1089,452,540,506,227,68,87,114,178,978
15006,2016-08-12T16:37:25.870,5354,5181,1089,452,540,506,227,68,87,114,178,979
15007,2016-08-12T17:44:18.773,5354,5183,1089,452,540,506,227,68,87,114,178,979
15008,2016-08-12T17:53:16.243,5355,5185,1089,452,540,506,227,68,87,114,178,979
15009,2016-08-12T19:31:38.577,5355,5185,1089,452,540,506,227,68,87,114,178,980
15012,2016-08-13T16:01:07.627,5355,5185,1089,452,540,506,227,68,87,114,178,980
15013,2016-08-13T16:33:33.460,5355,5185,1089,454,540,506,227,68,87,114,178,980
15014,2016-08-13T19:14:34.350,5357,5185,1089,454,540,506,227,68,87,114,178,980
15016,2016-08-13T21:32:49.103,5357,5185,1089,455,540,506,227,68,87,114,178,980
15017,2016-08-13T22:18:28.463,5359,5185,1089,455,540,506,227,68,87,114,178,980
15018,2016-08-13T22:50:32.837,5359,5185,1089,456,540,506,227,68,87,114,178,980
15019,2016-08-13T23:29:28.087,5359,5186,1089,456,540,506,227,68,87,114,178,980
15020,2016-08-14T00:24:27.850,5361,5186,1089,456,540,506,227,68,87,114,178,980
15021,2016-08-14T02:03:32.673,5363,5187,1092,456,540,506,227,68,87,114,178,980
